address,number,municipality,latitude,longitude,id,postal_code,province
Rue du Marathon ,3,Louvain-la-Neuve,50.670168,4.6075734,10307.0,1348.0,Brabant Wallon
Rue Masui,43,Brussel,50.86558745,4.35694913290669,10308.0,1000.0,Bruxelles-Brussel
Industriepark ,33,Tienen,50.8068272,4.9609036,10309.0,3300.0,Vlaams-Brabant
Nieuwstraat,17,Tielt,51.06131895,3.278856528581172,10310.0,8700.0,West-Vlaanderen
Avenue du port ,0,Brussel,50.8612311,4.3474925,10311.0,1000.0,Bruxelles-Brussel
Vincent Evrardlaan ,20,Gentbrugge,51.0452798,3.7538309658823525,10312.0,9050.0,Oost-Vlaanderen
Rue des Sources,11,Fleurus,50.4630412,4.5302831,10313.0,6220.0,Hainaut
Rue Bollinckx,30,Bruxelles,50.821077,4.3043802,10315.0,1070.0,Bruxelles-Brussel
Hollandstraat,13,Brussel,50.8348387,4.3382013,10318.0,1060.0,Bruxelles-Brussel
Laagstraat,40,Temse,51.142348049999995,4.190828089990603,10319.0,9140.0,Oost-Vlaanderen
Rue de la Duve,15,Velaine,50.46512415,4.617812375425757,10320.0,5060.0,Namur
Hoge Hul,10,Brugge,51.2473934,3.2007436,10321.0,8000.0,West-Vlaanderen
Helstraat,22,Diepenbeek,50.88598895,5.419851207748918,10322.0,3590.0,Limburg
Keistraat,22,Diepenbeek,50.8969806,5.441213043163881,10323.0,3590.0,Limburg
Servaasplein,14,Diepenbeek,50.9071563,5.418326564104241,10324.0,3590.0,Limburg
Rooierheidestraat,100,Diepenbeek,50.9373101,5.4201588,10326.0,3590.0,Limburg
Stationsstraat,7,Diepenbeek,50.90974785,5.419223714383557,10327.0,3590.0,Limburg
Zwarte-Brugstraat,6,Hasselt,50.9447488,5.329482342344278,10328.0,3500.0,Limburg
Baron de Taxis,0,Bree,51.1366475,5.5993463,10329.0,3960.0,Limburg
Rue de la machine à feu,10,Dour,50.4070665,3.7699872,10330.0,7370.0,Hainaut
Rue Royale,145,Bruxelles,50.8527861,4.3657423,10332.0,1000.0,Bruxelles-Brussel
Boulevard de l Europe ,100,Wavre,50.6988062,4.589919124686347,10333.0,1300.0,Brabant Wallon
Bischoffsheimlaan,33,Brussel,50.852044,4.3679213,10334.0,1000.0,Bruxelles-Brussel
Rue Richard-Heintz,9,Liège,50.6673142,5.636046892647059,10335.0,4020.0,Liège
Place Saint Remacle,32,Stavelot,50.39450235,5.930353966396103,10336.0,4970.0,Liège
Voie des Hennuyers,1,Louvain-la-Neuve,50.66971875,4.6169397897193205,10338.0,1348.0,Brabant Wallon
Rue du Monument,54,Ottignies,50.6666099,4.5710925,10339.0,1340.0,Brabant Wallon
Vrunstraat,30,Heusden-Zolder,50.9887023,5.277729032746478,10363.0,3550.0,Limburg
Padbroekweg,3,Heusden-Zolder,51.02687505,5.239753440588236,10364.0,3550.0,Limburg
Dekenstraat,2,Heusden-Zolder,51.025240350000004,5.3202370373906955,10370.0,3550.0,Limburg
Avenue de l Astronomie,30,Bruxelles,50.852211749999995,4.370010730436851,10371.0,1210.0,Bruxelles-Brussel
Rue de la Grenouillette,25,Bruxelles,50.8835634,4.4174838,10373.0,1130.0,Bruxelles-Brussel
Rue Colonel Bourg,118,Bruxelles,50.85422705,4.412241078191489,10374.0,1140.0,Bruxelles-Brussel
Rue Saint-Brice,44,Tournai,50.6076332,3.3972667665247958,10375.0,7500.0,Hainaut
Pilkemseweg,113,Ieper,50.869936949999996,2.8864613323101684,10377.0,8900.0,West-Vlaanderen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10378.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10379.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10380.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10381.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10382.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10383.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10384.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10385.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10386.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10387.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10388.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10389.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10390.0,2040.0,Antwerpen
Scheldelaan,460,Antwerpen,51.31526955,4.2953331158868835,10391.0,2040.0,Antwerpen
Place du 20-Août,16,Liège,50.6403267,5.5754383,10392.0,4000.0,Liège
Rechtestraat,7,Lille,51.2381683,4.824308109280239,10393.0,2275.0,Antwerpen
Singel,1,Lille-Gierle,51.26647715,4.867479639520701,10397.0,2275.0,Antwerpen
Dorp,30,Lille-Poederlee,51.22846415,4.835565839009308,10398.0,2275.0,Antwerpen
Heymansstraat,0,Lille-wechelderzande,51.2650747,4.7872818,10399.0,2275.0,
Achterstenhoek,22,Lille,51.2502876,4.813314240044971,10400.0,2275.0,Antwerpen
Brulens,38,Lille-Gierle,51.2679981,4.862920118131579,10401.0,2275.0,
Poeyelheide,0,Lille-Gierle,51.2467821,4.8595513,10402.0,2275.0,
Alexianenweg,2,Tienen,50.8090676,4.940006855025697,10403.0,3300.0,Vlaams-Brabant
Gilainstraat,70,Tienen,50.8102251,4.935992361138459,10404.0,3300.0,Vlaams-Brabant
Waaibergstraat,5,Tienen,50.81080665,4.939339991443742,10405.0,3300.0,Vlaams-Brabant
Poldergotestraat,13,Zele,51.08748605,4.045923715859937,10407.0,9240.0,Oost-Vlaanderen
Berkebossenlaan,9,Mol,51.2007282,5.163018223360865,10408.0,2400.0,Antwerpen
Avenue Louise ,326,Bruxelles,50.8229564,4.3692671,10409.0,1050.0,Bruxelles-Brussel
Chaussée de  Tirlemont,89,Jodoigne,50.729561149999995,4.876991650000008,10410.0,1370.0,Brabant Wallon
Rue des Tilleuls,60,Hevillers,50.629188549999995,4.616272445737138,10411.0,1435.0,Brabant Wallon
Chaussée de Bruxelles,55,Nivelles,50.726535,4.398973932301356,10412.0,1400.0,Brabant Wallon
Vrijheid,100,Arendonk,51.3218052,5.093267136270183,10413.0,2370.0,Antwerpen
Rue de la Fabrique,0,Jemeppe-Sur-Sambre,50.45739,4.6920169,10414.0,5190.0,Namur
Rue de la Fabrique,0,Jemeppe-Sur-Sambre,50.45739,4.6920169,10415.0,5190.0,Namur
Place de Ghlin,0,Ghlin,50.4752583,3.9019005,10416.0,7011.0,Hainaut
Leonardo da Vincilaan,15,Machelen,50.8914495,4.4582067,10417.0,1831.0,Vlaams-Brabant
Leonardo da Vincilaan,15,Machelen,50.8914495,4.4582067,10418.0,1831.0,Vlaams-Brabant
Square de Meeûs,25,Brussel,50.8402081,4.3704138,10419.0,1000.0,Bruxelles-Brussel
Avenue Château Jaco,1,Waterloo,50.7120657,4.3967736,10420.0,1410.0,Brabant Wallon
Rue du Château,42,Clabecq,50.6838145,4.2242139,10421.0,1480.0,Brabant Wallon
Fond Jean-Pâques,0,Louvain-la-Neuve,50.6633799,4.6344562,10422.0,1348.0,Brabant Wallon
Textielstraat,9,Komen,50.7779706,3.0186611,10425.0,7780.0,Hainaut
Bollebergen,0,Zwijnaarde,51.0151569,3.7062067,10426.0,9052.0,Oost-Vlaanderen
Noordersingel ,23,Antwerpen,51.2195442,4.4493755,10427.0,2040.0,Antwerpen
Rue Phocas Lejeune,0,Gembloux,50.5024144,4.7118621,10428.0,5032.0,Namur
Jan Olieslagerslaan,35,Vilvoorde,50.924448850000005,4.434955864348591,10430.0,1800.0,Vlaams-Brabant
Jan Olieslagerslaan,35,Vilvoorde,50.924448850000005,4.434955864348591,10431.0,1800.0,Limburg
Bijkhoevelaan,7,Wijnegem,51.232968,4.494649404401594,10432.0,2110.0,Antwerpen
Chaussée Paul Houtart,88,Houdeng-Goegnies,50.484821499999995,4.166286689179778,10433.0,7110.0,Hainaut
Rue de la Loi,82,Bruxelles,50.8443944,4.3747126,10434.0,1040.0,Bruxelles-Brussel
Chaussée Romaine,240,Waremme,50.699556799999996,5.28476628480133,10435.0,4300.0,Liège
Rue Benoit,31,Dour,50.4097685,3.759345,10436.0,7370.0,Hainaut
Rue de la Hestre,57,Haine,50.45998465,4.209778220853018,10439.0,7170.0,Hainaut
Rue Dieu D en Bas,44,Fayt-lez-Manage,50.4878042,4.2416332904616425,10440.0,7170.0,Hainaut
RUE PIERRE HOUBOTTE,6,Vedrin,50.501592599999995,4.87474134324231,10441.0,5020.0,Namur
Boulevard D Avroy,17,Liège,50.6390027,5.56917870957494,10445.0,4000.0,Liège
Rue de Romsée,20,Fleron,50.61332385,5.676447681678081,10446.0,4620.0,Liège
Rue des Confédérés,70,Bruxelles,50.8486652,4.3876193878170815,10447.0,1000.0,Bruxelles-Brussel
Markt,7,Tervuren,50.824373800000004,4.514585192124735,10449.0,3080.0,Vlaams-Brabant
Riemsterweg,273,Kleine-Spouwen,50.842593550000004,5.549849741550899,10450.0,3740.0,Limburg
Souwveld,4,Rijkhoven,50.8380458,5.5166219,10451.0,3740.0,Limburg
Gladiolenstraat,10,Sint-Niklaas,51.1617012,4.1571712,10452.0,9100.0,Oost-Vlaanderen
Noorderlaan,630,Antwerpen,51.2923968,4.382438488856304,10453.0,2030.0,Antwerpen
Noorderlaan,630,Antwerpen,51.2923968,4.382438488856304,10454.0,2030.0,Antwerpen
Waaslandlaan,1,Lokeren,51.1195745,4.010598642753964,10456.0,9160.0,Oost-Vlaanderen
Gotevlietstraat,2,Brugge,51.25788835,3.209349474353849,10457.0,8000.0,West-Vlaanderen
Durmakker,39,Evergem,51.0951644,3.6837190920901612,10458.0,9940.0,Oost-Vlaanderen
Ringlaan,58,Eeklo,51.1851268,3.5320726,10459.0,9900.0,Oost-Vlaanderen
Boerhaavestraat,100,Antwerpen,51.2252021,4.4374357,10460.0,2060.0,Antwerpen
Boerhaavestraat,100,Antwerpen,51.2252021,4.4374357,10461.0,2060.0,Antwerpen
Fourneau Saint-Michel,4,Saint,50.0921948,5.339367906813471,10462.0,6870.0,Luxembourg
Diestsepoort,1,Leuven,50.8829926,4.7141528,10463.0,3000.0,Vlaams-Brabant
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10464.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10465.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10466.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10467.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10468.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10469.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10470.0,2340.0,Antwerpen
Avenue des Olympiades,20,Bruxelles,50.8678315,4.4037328,10471.0,1140.0,Bruxelles-Brussel
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10472.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10473.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10474.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10475.0,2340.0,Antwerpen
Turnhoutseweg,30,Beerse,51.3113239,4.867664135810617,10476.0,2340.0,Antwerpen
Place de La Monnaie,5,Bruxelles,50.849896099999995,4.353577337874254,10477.0,1000.0,Bruxelles-Brussel
Place de La Monnaie,5,Bruxelles,50.849896099999995,4.353577337874254,10478.0,1000.0,Bruxelles-Brussel
Place de La Monnaie,5,Bruxelles,50.849896099999995,4.353577337874254,10479.0,1000.0,Bruxelles-Brussel
Place de La Monnaie,5,Bruxelles,50.849896099999995,4.353577337874254,10480.0,1000.0,Bruxelles-Brussel
Place de La Monnaie,5,Bruxelles,50.849896099999995,4.353577337874254,10481.0,1000.0,Bruxelles-Brussel
Place de La Monnaie,5,Bruxelles,50.849896099999995,4.353577337874254,10482.0,1000.0,Bruxelles-Brussel
Rue Saint-Lambert,200,Bruxelles,50.844686,4.4365855,10483.0,1200.0,Bruxelles-Brussel
Brusselsesteenweg,391,Zellik,50.8779757,4.2817859,10484.0,1731.0,Vlaams-Brabant
Brusselsesteenweg,391,Zellik,50.8779757,4.2817859,10485.0,1731.0,Vlaams-Brabant
Donkerstraat,13,Vleteren,50.8950528,2.7216803,10486.0,8640.0,West-Vlaanderen
Baron Ruzettelaan,35,Assebroek,51.19768695,3.232330636966398,10487.0,8310.0,West-Vlaanderen
Bisschopslaan,29,Beerse,51.314155549999995,4.856586877434555,10488.0,2340.0,Antwerpen
Oostmalseweg,23,Beerse,51.31701245,4.834179396082435,10489.0,2340.0,Antwerpen
Parkstraat,0,Alken,50.9011636,5.2806607,10490.0,3570.0,Limburg
Nieuwe Sint-Annadreef,27,Sint-Andries,51.19000775,3.1743953144279633,10491.0,8200.0,West-Vlaanderen
Vantegemstraat,3,Wetteren,50.97506815,3.842122655504096,10492.0,9230.0,Oost-Vlaanderen
Avenue de l Industrie,9,Braine-l Alleud,50.68930315,4.335145012023484,10494.0,1420.0,Brabant Wallon
Rue César Franck,163,Gemmenich,50.742257699999996,5.989708263501154,10495.0,4851.0,Liège
Grand Rue,64,Athus,49.56304325,5.8336728988242985,10496.0,6791.0,Luxembourg
Rue de L Arbre,6,Bastogne,49.9910321,5.7074573,10497.0,6600.0,Luxembourg
Rue des Récollets,12,Bastogne,50.0018866,5.7185076,10500.0,6600.0,Luxembourg
Rue des Remparts,57,Bastogne,50.00456375,5.717358833569831,10501.0,6600.0,Luxembourg
Rue des Remparts,45,Bastogne,50.00393345,5.716552295819789,10502.0,6600.0,Luxembourg
Chaussée de la Hulpe,185,Bruxelles,50.7952467,4.405303,10504.0,1170.0,Bruxelles-Brussel
Rue de la Résistance,11,Huy,50.55952715,5.261735587699923,10505.0,4500.0,Liège
Avenue Patton,235,Arlon,49.671817149999995,5.8175337360222015,10506.0,6700.0,Luxembourg
Route de Hannut,38,Bouge,50.4703885,4.900035787964605,10507.0,5004.0,Namur
Prunieau,2,Charleroi,50.4071216,4.4452987,10508.0,6000.0,Hainaut
Boulevard du Centenaire,1,Philippeville,50.1946411,4.540146102926079,10514.0,5600.0,Namur
Avenue de Maire,101,Tournai,50.6190002,3.3731534,10515.0,7500.0,Hainaut
Place Henri Berger,0,Wavre,50.7157067,4.605833,10517.0,1300.0,Brabant Wallon
Noorderlaan,500,Antwerpen,51.261882150000005,4.4203578777703125,10518.0,2030.0,Antwerpen
Boeretang,200,Mol,51.21904055,5.093510909317855,10519.0,2400.0,Antwerpen
Boeretang,200,Mol,51.21904055,5.093510909317855,10520.0,2400.0,Antwerpen
Boeretang,200,Mol,51.21904055,5.093510909317855,10521.0,2400.0,Antwerpen
Boeretang,200,Mol,51.21904055,5.093510909317855,10522.0,2400.0,Antwerpen
Kerremansheide,99,Zemst,50.9906599,4.418594354344318,10523.0,1980.0,Vlaams-Brabant
Square Marie Curie,12,Brussel,50.8214558,4.2848613,10524.0,1070.0,Bruxelles-Brussel
Square Marie Curie,12,Brussel,50.8214558,4.2848613,10525.0,1070.0,Bruxelles-Brussel
Rue de la Glacerie,167,Moustier,50.448337949999996,4.688659722032369,10527.0,5190.0,Namur
Rue de la Glacerie,167,Moustier,50.448337949999996,4.688659722032369,10528.0,5190.0,Namur
Rue de l Yser,200,Ans,50.6622717,5.515348,10529.0,4430.0,Liège
Sint-Jacobsmarkt,13,Antwerpen,51.22089795,4.410913371395258,10530.0,2000.0,Antwerpen
Chaussée de Tirlemont,73,Gembloux,50.5702102,4.6946746,10533.0,5030.0,Namur
Avenue des Arts,20,Bruxelles,50.8462133,4.3693974,10534.0,1000.0,Bruxelles-Brussel
Valstraat,2,Alken,50.870628350000004,5.274363810168271,10535.0,3570.0,Limburg
Lindestraat,58,Oudenaarde,50.8438503,3.5518602,10536.0,9700.0,Oost-Vlaanderen
Meersbloem-Melden ,42,Bevere,50.8332957,3.5969426,10537.0,9700.0,Oost-Vlaanderen
Nieuwe Kempen,52,Genk,51.01161205,5.488149611650714,10538.0,3600.0,Limburg
Rue Bellaire,13,Neupré,50.5377493,5.4774319636033155,10542.0,4120.0,Liège
Rue Joseph Wauters,68,Hannut,50.6729001,5.0899099,10543.0,4280.0,Liège
Rue Joseph Wauters,68,Hannut,50.6729001,5.0899099,10544.0,4280.0,Liège
Rue Joseph Wauters,68,Hannut,50.6729001,5.0899099,10545.0,4280.0,Liège
Andreas Vesaliusstraat,10,Leuven,50.8738981,4.7056259,10546.0,3000.0,Vlaams-Brabant
Rustoordlaan ,3,Kessel-Lo,50.8864371,4.7291661,10549.0,3010.0,Vlaams-Brabant
Rue du Parc Industriel,10,Achene,50.2649145,5.060455546066905,10550.0,5590.0,Namur
Rue des Sources,5,Fleurus,50.4630412,4.5302831,10551.0,6220.0,Hainaut
Mechelsesteenweg,642,Vilvoorde,50.936061699999996,4.428996508223684,10552.0,1800.0,Vlaams-Brabant
Kouterstraat,11,Wevelgem,50.81295515,3.207885325710569,10553.0,8560.0,West-Vlaanderen
Kouterstraat,11,Wevelgem,50.81295515,3.207885325710569,10554.0,8560.0,West-Vlaanderen
industriestraat,6,Kampenhout,50.9570308,4.5993526,10555.0,1910.0,Vlaams-Brabant
Molenstraat,140,Buggenhout,51.0058443,4.1655292,10556.0,9255.0,Oost-Vlaanderen
Augustijnenlaan,31,Herentals,51.177851849999996,4.84240638721502,10557.0,2200.0,Antwerpen
Koningin Astridplein,26,Antwerpen,51.2164396,4.423420499389206,10558.0,2018.0,Antwerpen
Koningin Astridplein,26,Antwerpen,51.2164396,4.423420499389206,10559.0,2018.0,Antwerpen
Rue de l Europe,11,Péruwelz,50.5122428,3.6159852,10560.0,7600.0,Hainaut
Lammerdries-oost,25,Olen,51.150299849999996,4.912520831449642,10561.0,2250.0,Antwerpen
Rue Rodolphe Bernard,39,Sprimont,50.5014502,5.5964067,10562.0,4140.0,Liège
Rue du Néronry,19,Sprimont,50.51296075,5.662138326091116,10563.0,4140.0,Liège
Radiatorenstraat,19,Vilvoorde,50.9373995,4.4211114,10564.0,1800.0,Vlaams-Brabant
Radiatorenstraat,19,Vilvoorde,50.9373995,4.4211114,10565.0,1800.0,Vlaams-Brabant
Kartuizersweg,1,Kontich,51.125326650000005,4.424755386406115,10566.0,2550.0,Antwerpen
Kartuizersweg,1,Kontich,51.125326650000005,4.424755386406115,10567.0,2550.0,Antwerpen
Bijkhoevelaan,6,Wijnegem,51.234091750000005,4.491646382538176,10568.0,2110.0,Antwerpen
Prins Boudewijnlaan,17,Kontich,51.142023449999996,4.434373949492569,10569.0,2550.0,Antwerpen
Rue René Descartes,18,Mons,50.460201350000006,3.9288402773811706,10570.0,7000.0,Hainaut
Industrielaan,0,Erembodegem,50.906401,4.0316658,10571.0,9320.0,Oost-Vlaanderen
Industrielaan,0,Erembodegem,50.906401,4.0316658,10572.0,9320.0,Oost-Vlaanderen
Industrielaan,0,Erembodegem,50.906401,4.0316658,10573.0,9320.0,Oost-Vlaanderen
Hoevensebaan,49,Kapellen,51.31376875,4.426464782411379,10574.0,2950.0,Antwerpen
Leeuwerikstraat,10,Hamont-Achel,51.234262799999996,5.538683077704597,10575.0,3930.0,Limburg
Rue Rome ,1,Durbuy,50.34081105,5.454692711902867,10576.0,6940.0,Luxembourg
Rue Rome ,1,Durbuy,50.34081105,5.454692711902867,10577.0,6940.0,Luxembourg
Rue Rome ,1,Durbuy,50.34081105,5.454692711902867,10578.0,6940.0,Luxembourg
Avenue de Mérode,75,Rixensart,50.7126249,4.521513673652134,10579.0,1330.0,Brabant Wallon
Colline du Glain,33,Rixensart,50.7216204,4.518472170885863,10580.0,1330.0,Brabant Wallon
Rue Bois Frion,109,Montigny-le-Tilleul,50.3784215,4.3681994,10581.0,6110.0,Hainaut
Roderveldlaan,3,Berchem,51.19088945,4.43842588251445,10582.0,2600.0,Antwerpen
Roderveldlaan,1,Berchem,51.191622949999996,4.43750042742841,10583.0,2600.0,Antwerpen
Noorderlaan,500,Antwerpen,51.261882150000005,4.4203578777703125,10585.0,2030.0,Antwerpen
Noorderlaan,500,Antwerpen,51.261882150000005,4.4203578777703125,10586.0,2030.0,Antwerpen
Noorderlaan,500,Antwerpen,51.261882150000005,4.4203578777703125,10587.0,2030.0,Antwerpen
Noorderlaan,500,Antwerpen,51.261882150000005,4.4203578777703125,10588.0,2030.0,Antwerpen
Keer der Vlamingenstraat,6,Kortrijk,50.825159,3.2699032267674673,10591.0,8500.0,West-Vlaanderen
Rue Dampremy,73,Charleroi,50.43165825,4.4177991954548075,10592.0,6000.0,Hainaut
Rue des Marcottes,1,Mons,50.40599565,3.824437126448819,10593.0,7000.0,Hainaut
Renier Sniedersstraat,0,Turnhout,51.3235837,4.9414836,10594.0,2300.0,Antwerpen
Rue Paradis,50,Liège,50.62701715,5.5708606012627175,10597.0,4000.0,Liège
Rue des Déportes ,50,Arlon,49.68147345,5.818842159995704,10599.0,6700.0,Luxembourg
Delften ,6,Malle,51.285563100000005,4.706853482145778,10601.0,2390.0,Antwerpen
Gospertstrasse,0,Eupen,50.6320408,6.0352818,10602.0,4700.0,Liège
Riemenstraat,0,Vorselaar,51.2057235,4.7783939,10603.0,2290.0,Antwerpen
Toekomstlaan,18,Lokeren,51.11931545,4.016327665485893,10604.0,9160.0,Oost-Vlaanderen
Weverijstraat,11,Ronse,50.750685149999995,3.63910464161781,10605.0,9600.0,Oost-Vlaanderen
Noorderlaan,175,Antwerpen,51.27096005,4.377705384549113,10606.0,2030.0,Antwerpen
Centrum Zuid,1049,Houthalen,51.021118200000004,5.363762354799734,10607.0,3530.0,Limburg
Toekomstlaan,1,Herentals,51.1588643,4.8143815,10608.0,2200.0,Antwerpen
Telecomlaan,0,Diegem,50.8833365,4.4405855,10609.0,1831.0,Vlaams-Brabant
Leuvensesteenweg,69,Diest,50.978749449999995,5.0449597328193345,10610.0,3290.0,Vlaams-Brabant
Avenue de la Sablière,1,Bruxelles,50.817777750000005,4.428127282807418,10613.0,1160.0,Bruxelles-Brussel
Rue de Lenglentier,0,Bruxelles,50.8384347,4.3423084,10614.0,1000.0,Bruxelles-Brussel
Louisastraat,5,Oostende,51.234459,2.915772,10615.0,8400.0,West-Vlaanderen
Meulestraat,19,Sint-Lievens-Houtem,50.9419992,3.8670969,10616.0,9520.0,Oost-Vlaanderen
Ernest-Blerotstraat,1,Brussel,50.8375235,4.3348669,10617.0,1070.0,Bruxelles-Brussel
Passage D Heuvy,6,Namur,50.469385,4.858597819455761,10618.0,5000.0,Namur
Sint-Truidersteenweg ,296,Hasselt,50.91589505,5.325703643566683,10619.0,3500.0,Limburg
Sint-Truidersteenweg ,296,Hasselt,50.91589505,5.325703643566683,10620.0,3500.0,Limburg
Neervelpsestraat,15,Boutersem,50.82909825,4.823424746853295,10621.0,3870.0,Limburg
Bochtlaan,0,Genk,50.969689,5.5022823,10622.0,3600.0,Limburg
Pachtgoedstraat,4,Temse,51.14681095,4.1915518955539035,10623.0,9140.0,Oost-Vlaanderen
Avenue Sergent Vrithoff,2,Namur,50.4671617,4.849641561780639,10624.0,5000.0,Namur
Place de L Accueil,10,Louvain-la-Neuve,50.6708713,4.6168977,10626.0,1348.0,Brabant Wallon
Rue de la  Chaudronnerie,6,Awans,50.6753247,5.47920306802,10627.0,4340.0,Liège
Lilsedijk,50,Beerse,51.2991649,4.837921424140221,10628.0,2340.0,Antwerpen
Bremheidelaan ,1,Turnhout,51.292317999999995,4.917945896458356,10630.0,2300.0,Antwerpen
Gelukkige Grijsheidstraat ,1,Brussel,50.8548959,4.2952573,10631.0,1080.0,Bruxelles-Brussel
Volkslaan,300,Menen,50.8077433,3.1202513,10632.0,8930.0,West-Vlaanderen
Rue des Chataigniers,34,Oupeye,50.7064599,5.655362040418895,10633.0,4680.0,Liège
Village,121,Herve,51.0343043,2.4092506,10634.0,4650.0,Liège
Ambachtsstraat,19,Tessenderlo,51.0785417,5.150541069582664,10636.0,3980.0,Limburg
Spieveldstraat,51,Lokeren,51.08246905,3.992501399796809,10637.0,9160.0,Oost-Vlaanderen
Dikkebusvijverdreef,0,Vlamertinge,50.8244038,2.848263,10638.0,8908.0,West-Vlaanderen
Gelmelstraat,96,Hoogstraten,51.3983607,4.777928992159694,10639.0,2320.0,Antwerpen
Prins Boudewijnlaan,17,Kontich,51.142023449999996,4.434373949492569,10640.0,2550.0,Antwerpen
Nederblok,0,Pellenberg,50.8686587,4.7882582,10641.0,3212.0,Vlaams-Brabant
Bellevuedreef,3,Schilde,51.2339753,4.566973114668771,10642.0,2970.0,Antwerpen
Roosveld,6,Landen,50.75280425,5.060418864232217,,3400.0,Vlaams-Brabant
Chaussée  verte,25,Grâce-Hollogne,50.6411365,5.366542911951792,10644.0,4460.0,Liège
Annuntiatenstraat,47,Brugge,51.2163693,3.2252303,10645.0,8000.0,West-Vlaanderen
Ruelle des Aulniats,202,Lodelinsart,50.4295617,4.4306788,10646.0,6042.0,Hainaut
Venecoweg,16,Nazareth,50.9538277,3.551961,10647.0,9810.0,Oost-Vlaanderen
Pijnderslaan,88,Dendermonde,51.0320044,4.1146749,10648.0,9200.0,Oost-Vlaanderen
Sportstraat,2,Oostkamp,51.0941777,3.2082295,10656.0,8020.0,West-Vlaanderen
Campus Blairon - Steenweg op Gierle,100,Turnhout,51.31618605,4.930369109516416,10657.0,2300.0,Antwerpen
Keizerstraat,14,Antwerpen,51.02877705,4.485507896168676,10658.0,2000.0,Antwerpen
Esplanade,1,Brussel,50.89955685,4.34277825645302,10659.0,1020.0,Bruxelles-Brussel
Rue du Bois du Bosquet,17,Rosières,50.73407435,4.550576620850249,10660.0,1331.0,Brabant Wallon
Bredabaan,31,Brasschaat,51.271633949999995,4.470562444994406,10661.0,2930.0,Antwerpen
Meenseweg,33,Ieper,50.85192055,2.900054131666667,10662.0,8900.0,West-Vlaanderen
