id,address,number,postal_code,municipality,province
2401.0,Keizer Karellaan,420.0,1080.0,Brussel,Bruxelles-Brussel
2402.0,Turnhoutsebaan ,,2110.0,Wijnegem,Antwerpen
2403.0,Turnhoutsebaan,,2110.0,Wijnegem,Antwerpen
2404.0,Warande,24.0,9120.0,Beveren-Waas,Oost-Vlaanderen
2405.0,Antwerpsesteenweg,39.0,2950.0,Kapellen,Antwerpen
2406.0,Via Julianus ,9.0,3700.0,Tongeren,Limburg
2407.0,Zuidstraat,67.0,8630.0,Veurne,West-Vlaanderen
2408.0,Basiliekstraat,133.0,1500.0,Halle,Vlaams-Brabant
2410.0,Excelsiorlaan ,20.0,1930.0,Zaventem,Vlaams-Brabant
2411.0,Chaussée de Louvain ,656.0,1030.0,Bruxelles,Bruxelles-Brussel
2412.0,Marie Theresiastraat,63.0,3000.0,Leuven,Vlaams-Brabant
2413.0,Koning Boudewijnlaan,30.0,1800.0,Vilvoorde,Vlaams-Brabant
2414.0,Avenue des Arts,56.0,1000.0,Bruxelles,Bruxelles-Brussel
2417.0,Rue Jean Stassart,21.0,4367.0,Crisnée,Liège
2418.0,Rue de la Digue,,4683.0,Vivegnis,Liège
2419.0,Rue Mageret,,6600.0,Bastogne,Luxembourg
2421.0,Rue de la Motte,20.0,6792.0,Aubange,Luxembourg
2422.0,Avenue de la Vecquee,186.0,4120.0,Neupré,Liège
2423.0,Rue Biens Lefèvre,11.0,4120.0,NEUPRÉ,Liège
2424.0,Rue Eleuthère Mercier,,7030.0,Saint-Symphorien,Hainaut
2425.0,Rue Carignan ,62.0,6820.0,Florenville,Luxembourg
2426.0,Rue du Comblain,25.0,4190.0,Ferrières,Liège
2427.0,Herseltsesteenweg,35.0,3200.0,Aarschot,Vlaams-Brabant
2428.0,Rue Joseph Potier,,4140.0,Sprimont,Liège
2429.0,Rue de la Cité,33.0,4360.0,Oreye,Liège
2431.0,Rue A. Materne,80.0,4460.0,Grâce-Hollogne,Liège
2432.0,Rue Bouteille,30.0,4877.0,Olne,Liège
2433.0,Rue de Visé,37.0,4020.0,Liège,Liège
2434.0,Avenue de Centenaire,7.0,4102.0,Ougrée,Liège
2435.0,Rue Pasteur,,4420.0,Saint-NicolasLg.),Liège
2436.0,Rue Bonaert,29.0,7011.0,Ghlin,Hainaut
2437.0,Rue Laoureux,,4800.0,Verviers,Liège
2438.0,Brugstraat,83.0,2960.0,Brecht,Antwerpen
2439.0,Abdijlaan,33.0,2960.0,Brecht,Antwerpen
2440.0,Industrieweg,33.0,2320.0,Hoogstraten,Antwerpen
2441.0,Rue Emile Lejeune,20.0,4250.0,Geer,Liège
2442.0,Rue Emile Lejeune,20.0,4250.0,GEER,Liège
2443.0,Rue Noblehaye,113.0,4653.0,Bolland,Liège
2444.0,Rue Ladrie,,4630.0,Soumagne,Liège
2445.0,Rue du Marché,18.0,4560.0,Clavier,Liège
2446.0,Rue Brunhaut,,7022.0,Mesvin,Hainaut
2447.0,Avenue de Lille,5.0,4020.0,Liège,Liège
2448.0,Rue de Monts,18.0,6210.0,Nalinnes,Hainaut
2449.0,Rue du Lieutenant Pirard,,4607.0,Dalhem,Liège
2450.0,Place Albert Ier,,5060.0,Falisolle,Namur
2451.0,Rue Sous le Bois ,2.0,4031.0,Angleur,Liège
2452.0,Rue de l Hôpital,8.0,4540.0,Amay,Liège
2453.0,Avenue E. Mounier,83.0,1200.0,Brussel,Bruxelles-Brussel
2454.0,Westerring,21.0,8700.0,Oudenaarde,West-Vlaanderen
2455.0,Rue Julien Lahaut ,,7100.0,La,Hainaut
2456.0,Rue de Bouvy ,127.0,7100.0,La,Hainaut
2458.0,Pastoor Dergentlaan ,220.0,3200.0,Aarschot,Vlaams-Brabant
2459.0,Rue de Richelle,,4600.0,Richelle,Liège
2460.0,Rue Heideken,48.0,1083.0,Bruxelles,Bruxelles-Brussel
2461.0,Watersportlaan,11.0,8620.0,Nieuwpoort,West-Vlaanderen
2462.0,Drève de Maison-Bois,37.0,4910.0,Theux,Liège
2463.0,Weddemerweg,,4750.0,Butgenbach,Liège
2464.0,Rue des Botresses ,2.0,4420.0,Montegnée,Liège
2465.0,Avenue Amedée HESSE,41.0,4900.0,Spa,Liège
2466.0,Rue Lieu Di Altrape,,4830.0,Limbourg,Liège
2467.0,Rue Grande,33.0,5070.0,Le,Namur
2468.0,Rue de Tongrés,,4684.0,Haccourt,Liège
2470.0,Voie du Banel,16.0,6740.0,Etalle,Luxembourg
2471.0,Pont Ste Maxenc,1.0,5060.0,Auvelais,Namur
2476.0,Arsenaalstraat 49 ,49.0,1730.0,ASSE,Vlaams-Brabant
2477.0,Rue des Produits,,7012.0,Flénu,Hainaut
2478.0,Route de Modave,,4577.0,Modave,Liège
2479.0,Rue Pré Messire,24.0,4970.0,Stavelot,Liège
2480.0,Rue Hall des Sports ,15.0,1130.0,Bruxelles,Bruxelles-Brussel
2481.0,Rue Cour en Wooz,1.0,4841.0,Henri-Chapelle,Liège
2482.0,Rue de Herve,,4030.0,GrivegnéeLiège),Liège
2483.0,Rue Font Saint Laudry ,10.0,1120.0,Bruxelles,Bruxelles-Brussel
2484.0,Rue Font Saint Landry,10.0,1120.0,Bruxelles,Bruxelles-Brussel
2485.0,PI - Rue de Wallonie ,16.0,4460.0,Grâce-Hollogne,Liège
2486.0,Rue des Anémones,,4671.0,Blégny,Liège
2487.0,Rue Voie de Messe ,22.0,4680.0,Oupeye,Liège
2488.0,Fond de Malonne,129.0,5020.0,Malonne,Namur
2489.0,Rue au dessous de la Ville,,6830.0,Bouillon,Luxembourg
2490.0,Chaussée de Namur,69.0,5070.0,Fosses-la-Ville,Namur
2491.0,Rue du Tambour,,6830.0,Bouillon,Luxembourg
2492.0,Rue Jean Jaures,1.0,7033.0,Cuesmes,Hainaut
2493.0,Rue Taille Colleau,,7034.0,Obourg,Hainaut
2494.0,Place de Cuesmes,1.0,7033.0,Cuesmes,Hainaut
2495.0,Avenue du Roi Cheval,1.0,7020.0,NimyMons),Hainaut
2496.0,Voie de Wasmes,23.0,7033.0,Cuesmes,Hainaut
2497.0,Rue Jean Jaurés,1.0,7033.0,Cuesmes,Hainaut
2498.0,Rue de la Barrière,1.0,7011.0,Ghlin,Hainaut
2499.0,Rue de Mons,,7011.0,Ghlin,Hainaut
2500.0,Rue des Epinois,,7020.0,Mons,Hainaut
2501.0,Rue des Walbrees,,7011.0,Ghlin,Hainaut
2502.0,Docteur Beudin,,1080.0,Bruxelles,Bruxelles-Brussel
2503.0,Rue de Lombardzijde,120.0,1120.0,Bruxelles,Bruxelles-Brussel
2504.0,Vakenstraat,18.0,3110.0,Rotselaar,Vlaams-Brabant
2505.0,Caron du Charbonnage,,7321.0,Harchies,Hainaut
2506.0,Rue du Stade ,49.0,6741.0,Vance,Luxembourg
2507.0,Walstraat ,5.0,3300.0,Tienen,Vlaams-Brabant
2508.0,Rue de Baelen,,4840.0,Welkenraedt,Liège
2509.0,Rue des Fabriques ,54.0,1000.0,Bruxelles,Bruxelles-Brussel
2510.0,Chaussée de Vilvorde,170.0,1120.0,Bruxelles,Bruxelles-Brussel
2511.0,Bd d Angleterre,,1420.0,Braine-l Alleud,Brabant Wallon
2512.0,Rue Baron Dhanis,6.0,1040.0,Bruxelles,Bruxelles-Brussel
2513.0,Rue Magritte,20.0,4920.0,Aywaille,Liège
2514.0,Rue les Sarts,4.0,4990.0,Lierneux,Liège
2515.0,Zoning Industriel Rue de la Vieille Sambre,,5190.0,Mornimont,Namur
2516.0,Graanmarkt,,2000.0,Antwerpen,Antwerpen
2517.0,Rue Haut des Bruyères,,6860.0,Léglise,Luxembourg
2518.0,Rue Cour Marchal,10.0,6760.0,Virton,Luxembourg
2519.0,Rue du Beau Site,25.0,4400.0,Flémalle,Liège
2520.0,Rue Paquot,2.0,4280.0,Lens-Saint-Remy,Liège
2521.0,Rue de Fleurus,2.0,5030.0,Gembloux,Namur
2522.0,Rue de la Malaise,,7140.0,Morlanwelz,Hainaut
2523.0,Avenue Fonsny,,1060.0,Bruxelles,Bruxelles-Brussel
2524.0,Rue de Frameries,,7000.0,Mons,Hainaut
2525.0,Rue de By,,7000.0,MONS,Hainaut
2526.0,Rue Dr. Wolkas,,7012.0,Jemappes,Hainaut
2527.0,Rue Irma Fievet,,7021.0,Havré,Hainaut
2528.0,Rue des Produits,18.0,7012.0,Flénu,Hainaut
2529.0,Rue des Laminoirs,,7012.0,Jemappes,Hainaut
2530.0,Avenue de Tir,,7000.0,MONS,Hainaut
2531.0,Avenue du Tir,,7000.0,MONS,Hainaut
2532.0,Rue de la Station,2.0,7800.0,Ath,Hainaut
2534.0,Rue de l Angle,10.0,5310.0,Eghezée,Namur
2536.0,Avenue Brugmann,,1180.0,Bruxelles,Bruxelles-Brussel
2537.0,Avenue Leopold III,,7100.0,Saint-Vaast,Hainaut
2538.0,Rue de Montignies,,7063.0,Neufvilles,Hainaut
2539.0,Rue de la Tannerie,,7000.0,Mons,Hainaut
2540.0,Rue Janquart,16.0,5081.0,Meux,Namur
2541.0,Steenpoort,2.0,8500.0,Kortrijk,West-Vlaanderen
2542.0,Steenpoort,2.0,8500.0,KORTRIJK,West-Vlaanderen
2543.0,Rue de la Mamborée,,6890.0,Villance,Luxembourg
2544.0,Rue du Cimetière,,7620.0,Bléharies,Hainaut
2545.0,Rue des Trois Bourdons,54.0,4840.0,Welkenraedt,Liège
2546.0,Rue des Trois Bourdons,54.0,4840.0,WELKENRAEDT,Liège
2547.0,Rue Henri BLONDEL,,6700.0,Arlon,Luxembourg
2548.0,Platte Beekstraat,1.0,2800.0,Mechelen,Antwerpen
2549.0,Donkerlei,72.0,2800.0,MECHELEN,Antwerpen
2550.0,Eksterstraat,100.0,2800.0,MECHELEN,Antwerpen
2551.0,Pastorijstraat,50.0,2800.0,MECHELEN,Antwerpen
2552.0,J.F. VAN GEELSTRAAT,1.0,2812.0,Muizen,Antwerpen
2553.0,Paardenstraatje,8.0,2800.0,MECHELEN,Antwerpen
2554.0,Chemin de la Hart,21.0,6700.0,Arlon,Luxembourg
2555.0,Rue des Prés,,5364.0,Schaltin,Namur
2556.0,Rue Morimont,1.0,5330.0,Sart-Bernard,Namur
2557.0,Rue de l Hôpital,17.0,5300.0,Andenne,Namur
2558.0,Av. Einstein ,6.0,1300.0,Wavre,Brabant Wallon
2559.0,Place Cardinal Mercier,10.0,1348.0,Louvain-la-Neuve,Brabant Wallon
2560.0,Rue Henri Wafelaerts,,1060.0,Bruxelles,Bruxelles-Brussel
2561.0,Rue d Hollebeke,18.0,7781.0,HouthemComines),Hainaut
2562.0,Avenue Salomé,2.0,1150.0,Bruxelles,Bruxelles-Brussel
2563.0,Tiensevest,61.0,3010.0,Leuven,Vlaams-Brabant
2564.0,Rue Saint Nicolas,68.0,4000.0,Liège,Liège
2565.0,Place Wilson,15.0,6200.0,Châtelineau,Hainaut
2566.0,Dieweg,3.0,1180.0,Bruxelles,Bruxelles-Brussel
2567.0,Avenue De Roovere,3.0,1080.0,Bruxelles,Bruxelles-Brussel
2568.0,Rue de la Chênaie,83.0,1180.0,Bruxelles,Bruxelles-Brussel
2569.0,Avenue de Globe,46.0,1190.0,Bruxelles,Bruxelles-Brussel
2570.0,Rue des Sports,16.0,6724.0,Houdemont,Luxembourg
2571.0,Rue de Launoy,,6769.0,Meix-devant-Virton,Luxembourg
2572.0,Rue le Brûlis,,6717.0,Attert,Luxembourg
2573.0,Rue de Roubaix,,7520.0,Templeuve,Hainaut
2574.0,Rue de l Aeroport,90.0,4460.0,Grâce-Hollogne,Liège
2575.0,Rue de Tiège,,4970.0,Stavelot,Liège
2576.0,Rue L. Delhove,65.0,1080.0,Bruxelles,Bruxelles-Brussel
2577.0,Chemin de Stocq,64.0,7804.0,Ostiches,Hainaut
2578.0,Avenue Jules. Mathieu,1.0,1400.0,Nivelles,Brabant Wallon
2579.0,Rue de la Bassée,,6043.0,Ransart,Hainaut
2580.0,Rue des Sarts,,5501.0,Lisogne,Namur
2581.0,Résidence de Labaille,100.0,7870.0,Lens,Hainaut
2582.0,Avenue Victor Libert,,6900.0,Marche-en-Famenne,Luxembourg
2583.0,Weiveldlaan,8.0,1930.0,Zaventem,Vlaams-Brabant
2584.0,Vallee Bailly,102.0,1420.0,Braine-l Alleud,Brabant Wallon
2585.0,Rue du Roseau,60.0,1180.0,Bruxelles,Bruxelles-Brussel
2586.0,Vieux Chemin de Seneffe,21.0,1400.0,Nivelles,Brabant Wallon
2587.0,Rue des Viaducs,100.0,7020.0,NimyMons),Hainaut
2588.0,Rue de Village,,7622.0,Laplaigne,Hainaut
2589.0,Rue de la Solitude,61.0,7540.0,Rumillies,Hainaut
2590.0,Rue du Planois,,7090.0,Hennuyères,Hainaut
2591.0,J. Saintraint,14.0,5000.0,Namur,Namur
2592.0,Rue de la Gendarmerie,,5600.0,Philippeville,Namur
2593.0,Avenue des Sports ,4.0,5600.0,PHILIPPEVILLE,Namur
2594.0,Rue Lieutenant Cotton,8.0,7880.0,Flobecq,Hainaut
2595.0,Chée de Renaix,38.0,7890.0,Ellezelles,Hainaut
2596.0,Avenue de la déportation,68.0,7190.0,Ecaussinnes,Hainaut
2597.0,Rue du Collège,16.0,6200.0,Châtelet,Hainaut
2598.0,Rue de Temploux,,5190.0,Spy,Namur
2599.0,Gemeenteplein,1.0,2650.0,Edegem,Antwerpen
2600.0,Rue Sainte Anne,,5100.0,Naninne,Namur
2601.0,Avenue de Clermont Tonnerre ,,1330.0,Rixensart,Brabant Wallon
2603.0,Rue de Beauffaux,,5081.0,Saint-Denis-Bovesse,Namur
2604.0,Rue de Nivelles,32.0,7090.0,Ronquières,Hainaut
2605.0,Avenue des Sport,20.0,7730.0,Néchin,Hainaut
2606.0,Rue de la Heid,50.0,4920.0,Aywaille,Liège
2607.0,Rue de la Passerelle,125.0,7700.0,Mouscron,Hainaut
2608.0,Rue Pepin,7.0,5170.0,Profondeville,Namur
2609.0,Rue des Tanneurs,140.0,7730.0,Estaimbourg,Hainaut
2610.0,Rue du Ménil,45.0,1420.0,Braine-l Alleud,Brabant Wallon
2611.0,Rue du Tienne,48.0,5621.0,Thy-le-Bauduin,Namur
2612.0,Allée des Sports,9.0,1480.0,Tubize,Brabant Wallon
2613.0,Plaine des Sports,20.0,1970.0,Wezembeek-Oppem,Vlaams-Brabant
2615.0,Rue de la Concorde,41.0,4800.0,Verviers,Liège
2616.0,"P.I. Hauts Sarts, 2ième avenue",,4040.0,Herstal,Liège
2617.0,Rue Carrière du Parrain,13.0,5660.0,Pesche,Namur
2618.0,Blvd de Lauzelle,,1348.0,Louvain-la-Neuve,Brabant Wallon
2619.0,Rue du Stade Communal S/N,,7540.0,KainTournai),Hainaut
2620.0,Avenue Alphonse Allard,210.0,1420.0,Braine-l Alleud,Brabant Wallon
2621.0,Rue des Dames,79.0,7080.0,Frameries,Hainaut
2622.0,Rue Drève des Brûlés ,59.0,1150.0,Bruxelles,Bruxelles-Brussel
2623.0,Chaussée de Hal,,1400.0,Nivelles,Brabant Wallon
2624.0,Rue de Lillois,19.0,1421.0,Braine-l Alleud,Brabant Wallon
2627.0,Place de Brouckère ,1.0,1000.0,Bruxelles,Bruxelles-Brussel
2628.0,Gevangenisstraat ,10.0,8000.0,Brugge,West-Vlaanderen
2629.0,Rue de l Eglise ,,1150.0,Bruxelles,Bruxelles-Brussel
2631.0,Boulevard Emile Jacmain ,14.0,1000.0,Bruxelles,Bruxelles-Brussel
2632.0,Eikenstraat ,9.0,2000.0,Antwerpen,Antwerpen
2633.0,Naaldenstraat,10.0,8000.0,BRUGGE,West-Vlaanderen
2634.0,Zilverpand ,14.0,8000.0,BRUGGE,West-Vlaanderen
2635.0,Avenue de la Toison d or,20.0,1000.0,Bruxelles,Bruxelles-Brussel
2636.0,Place de la Monnaie,25.0,1000.0,Bruxelles,Bruxelles-Brussel
2637.0,Drève des Alliés ,,6530.0,Thuin,Hainaut
2638.0,Rue de Fleurjoux,50.0,6220.0,Fleurus,Hainaut
2639.0,Rue Nicolas Roeltgen ,60.0,6717.0,Nothomb,Luxembourg
2640.0,Rue des Beaux Prés,,1370.0,Jodoigne,Brabant Wallon
2641.0,Drève du Tennis ,25.0,1780.0,Wemmel,Vlaams-Brabant
2642.0,Avenue Huyberechts,13.0,1340.0,Heppignies,Brabant Wallon
2643.0,Schommelei ,5.0,2850.0,Boom,Antwerpen
2644.0,Rue Chemin Struykbeken ,2.0,1200.0,Bruxelles,Bruxelles-Brussel
2645.0,Rue de St. Ghislain,,7950.0,Chièvres,Hainaut
2647.0,Chaussée de Marche ,273.0,5100.0,JambesNamur),Namur
2648.0,Nijverheidsstraat,30.0,2260.0,Oevel,Antwerpen
2649.0,Nijverheidsstraat,30.0,2260.0,OEVEL,Antwerpen
2650.0,Rue de la Gravalle,,6742.0,Chantemelle,Luxembourg
2651.0,Esplanade René Magritte,,6900.0,MARCHE-EN-FAMENNE,Luxembourg
2652.0,Romeinsesteenweg ,564.0,1853.0,Strombeek-Bever,Vlaams-Brabant
2653.0,Marnixlaan,17.0,1000.0,Brussel,Bruxelles-Brussel
2654.0,Rijksweg ,1.0,2870.0,Puurs,Antwerpen
2655.0,Rijnkaai ,37.0,2000.0,Antwerpen,Antwerpen
2656.0,Braderijstraat,11.0,2000.0,Antwerpen,Antwerpen
2657.0,Rue Sauvegarde ,,5530.0,Evrehailles,Namur
2658.0,Route de Mons ,,6140.0,Fontaine-l Evêque,Hainaut
2659.0,Route de Philippeville ,49.0,6120.0,Nalinnes,Hainaut
2660.0,Rue Saint-Martain ,94.0,6120.0,Nalinnes,Hainaut
2661.0,Rue Pauline Hubert ,34.0,6470.0,Rance,Hainaut
2662.0,Rue du Huitbuvette,,6141.0,Forchies-la-Marche,Hainaut
2663.0,Oostvaartdijk,10.0,1850.0,Grimbergen,Vlaams-Brabant
2664.0,Oostvaartdijk,10.0,1850.0,Grimbergen,Vlaams-Brabant
2665.0,Rue du Radoux,,1480.0,Tubize,Brabant Wallon
2666.0,Route de Neufchateau,324.0,6700.0,Arlon,Luxembourg
2667.0,Chemins des Coeuvins,,6720.0,Habay,Luxembourg
2668.0,Route d Arlon,199.0,6780.0,Messancy,Luxembourg
2669.0,Rue Clos des Saules,33.0,7700.0,Mouscron,Hainaut
2670.0,Rue Clos des Saules,33.0,7700.0,MOUSCRON,Hainaut
2671.0,Drève de l Arc en Ciel,98.0,6700.0,Arlon,Luxembourg
2672.0,Route de Beausaint,3.0,6971.0,Champlon,Luxembourg
2673.0,Avenue Mathieu,37.0,6600.0,Bastogne,Luxembourg
2674.0,Rue de l Abattoir,15.0,5070.0,Fosses-la-Ville,Namur
2675.0,Place Saint Lambert,,4000.0,Liège,Liège
2676.0,Rue Paix-Dieu,,4540.0,Amay,Liège
2677.0,Rue de l Etoile,7.0,5000.0,Namur,Namur
2678.0,rue d Iseghem,111.0,7700.0,mouscron,Hainaut
2679.0,Place Charles Degaulle ,9.0,7700.0,Mouscron,Hainaut
2680.0,Avenue de la Dynastie,23.0,7700.0,mouscron,Hainaut
2681.0,Chaussée d Aelbeke ,0.0,7700.0,Mouscron,Hainaut
2682.0,rue de la Cabocherie,84.0,7711.0,Dottignies,Hainaut
2684.0,Ruelle des Cinq Bonniers ,,7062.0,Naast,Hainaut
2685.0,Rue Saint Donat,15.0,5640.0,Mettet,Namur
2686.0,Rue François Dimanche ,33.0,6250.0,Aiseau-Presles,Hainaut
2688.0,Rue Joseph Wauters,,6224.0,Wanfercée-Baulet,Hainaut
2689.0,Rue Emile Vandervelde ,5.0,6182.0,Souvret,Hainaut
2690.0,Espace Européen d entreprise,,6560.0,Erquelinnes,Hainaut
2691.0,Place Alcantara,5.0,7181.0,Arquennes,Hainaut
2692.0,Rue Abbaye d Aulne,2.0,6142.0,Leernes,Hainaut
2693.0,Rue St. Antoine,6.0,7300.0,Boussu,Hainaut
2694.0,Rue du Cercle de Tir,20.0,5590.0,Achêne,Namur
2695.0,De Kleetlaan,,1831.0,Diegem,Vlaams-Brabant
2696.0,Stoepestraat ,,9660.0,Assenede,Oost-Vlaanderen
2697.0,Rue de Petin,,6464.0,Baileux,Hainaut
2698.0,Rue Martin Sandron,141.0,5680.0,Doische,Namur
2699.0,Diepestraat,3.0,2580.0,Putte,Antwerpen
2700.0,Rue de Binche S/N,,6567.0,Merbes-le-Château,Hainaut
2701.0,Rue Pré de la Haye,69.0,4680.0,Oupeye,Liège
2702.0,Rue Amérique,23.0,5651.0,Somzée,Namur
2703.0,Rue Sifride Demoulin,39.0,6240.0,Farciennes,Hainaut
2704.0,Salvialaan,1.0,3870.0,Heers,Limburg
2705.0,Rue Feronstree,82.0,4000.0,Liège,Liège
2706.0,Rue Burenville,46.0,4000.0,Liège,Liège
2707.0,Rue de Laveu,52.0,4000.0,Liège,Liège
2708.0,Rue de Xhovemont,145.0,4000.0,Liège,Liège
2709.0,Avenue de la Belle Voie,28.0,1300.0,Wavre,Brabant Wallon
2710.0,Place des Sports,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon
2711.0,Judenstrasse,91.0,4700.0,Eupen,Liège
2712.0,Rue des Etudiants,2.0,7700.0,Mouscron,Hainaut
2713.0,Kanaalweg,87.0,3980.0,Tessenderlo,Limburg
2714.0,Rue de Bertrix,,6890.0,Ochamps,Luxembourg
2715.0,Rue du Merlo,1.0,1180.0,Bruxelles,Bruxelles-Brussel
2716.0,Bruggestraat,14.0,8820.0,Torhout,West-Vlaanderen
2717.0,Industrielaan,2.0,8820.0,TORHOUT,West-Vlaanderen
2718.0,Industrielaan,2.0,8820.0,TORHOUT,West-Vlaanderen
2719.0,Bruggestraat,29.0,8820.0,TORHOUT,West-Vlaanderen
2720.0,Steenveldstraat z/n,,8820.0,TORHOUT,West-Vlaanderen
2721.0,Baarsstraat,,8820.0,TORHOUT,West-Vlaanderen
2722.0,Koornbloemstraat,65.0,8820.0,TORHOUT,West-Vlaanderen
2723.0,Bruggestraat,14.0,8820.0,TORHOUT,West-Vlaanderen
2724.0,Hopland,24.0,2000.0,Antwerpen,Antwerpen
2725.0,Rooseveltplaats,12.0,2060.0,Antwerpen,Antwerpen
2726.0,Koningin Elisabethlei,38.0,2300.0,Turnhout,Antwerpen
2727.0,Heistraat,88.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
2728.0,Lamorinièrestraat ,231.0,2018.0,Antwerpen,Antwerpen
2729.0,Guldensporenpark,52.0,9820.0,Merelbeke,Oost-Vlaanderen
2730.0,Brusselsesteenweg ,199.0,9090.0,Melle,Oost-Vlaanderen
2731.0,Brusselsesteenweg,199.0,9090.0,Melle,Oost-Vlaanderen
2732.0,Moorselstraat,15.0,9160.0,Lokeren,Oost-Vlaanderen
2733.0,Ter Waarde,90.0,8900.0,Ieper,West-Vlaanderen
2734.0,President Kennedypark ,12.0,8500.0,Kortrijk,West-Vlaanderen
2735.0,Bomastraat,11.0,9000.0,Gent,Oost-Vlaanderen
2736.0,Scheepsdalelaan,536.0,8000.0,Brugge,West-Vlaanderen
2737.0,Electriciteitsstraat ,,2800.0,Mechelen,Antwerpen
2738.0,Elektriciteitstraat  ,,2800.0,Mechelen,Antwerpen
2739.0,Industrielaan,2.0,9320.0,Erembodegem,Oost-Vlaanderen
2740.0,Merksemsesteenweg,233.0,2600.0,Berchem,Antwerpen
2741.0,Aarschotsesteenweg,58.0,3012.0,Leuven,Vlaams-Brabant
2742.0,Rue des Clos Fleuris,15.0,5570.0,Beauraing,Namur
2743.0,Rue des Clos Fleuris,15.0,5570.0,Beauraing,Namur
2744.0,Emile Jacqmainlaan ,135.0,1000.0,Brussel,Bruxelles-Brussel
2745.0,Boulevard de la Woluwe,46.0,1200.0,Bruxelles,Bruxelles-Brussel
2746.0,Rue des Villas,,4100.0,Seraing,Liège
2747.0,Antwerpsesteenweg ,145.0,2800.0,Mechelen,Antwerpen
2749.0,Place D. Costy,,5032.0,Mazy,Namur
2750.0,Avenue des Chênes,,1180.0,Bruxelles,Bruxelles-Brussel
2751.0,Kabbeekvest,110.0,3300.0,Tienen,Vlaams-Brabant
2752.0,Rue du Cheval Blanc ,62.0,4852.0,Plombières,Liège
2753.0,Rue du Puits Périersite,,6180.0,Courcelles,Hainaut
2754.0,Rue Sentier des Planches ,34.0,7011.0,Ghlin,Hainaut
2755.0,Desquinlei ,244.0,2018.0,Antwerpen,Antwerpen
2756.0,Rue de la Carbo ,10.0,7333.0,Tertre,Hainaut
2757.0,Boulevard de l Europe ,100.0,1300.0,Wavre,Brabant Wallon
2758.0,Rue de la Morie ,9.0,5575.0,Gedinne,Namur
2761.0,Place de la Gare,,5590.0,Leignon,Namur
2763.0,"Blikken, Haven ",1662.0,9130.0,Doel,Oost-Vlaanderen
2764.0,Henry Fordlaan ,158.0,3600.0,Genk,Limburg
2765.0,Rue Louis Pasteur ,65.0,4630.0,Soumagne,Liège
2766.0,Rue d Aische en Refail,,5031.0,Grand-Leez,Namur
2767.0,Rue E. Leger,15.0,1495.0,Villers-la-Ville,Brabant Wallon
2768.0,Grijpenlaan ,19.0,3300.0,Tienen,Vlaams-Brabant
2769.0,Smissenhoek,103.0,9620.0,Zottegem,Oost-Vlaanderen
2770.0,Markt,1.0,9620.0,ZOTTEGEM,Oost-Vlaanderen
2771.0,Kasteel van Egmont,1.0,9620.0,ZOTTEGEM,Oost-Vlaanderen
2772.0,Espace 2000 ,3.0,1470.0,Genappe,Brabant Wallon
2773.0,Chemin du Croly,11.0,1430.0,Rebecq,Brabant Wallon
2774.0,Rue Trieu du Bois ,33.0,1430.0,REBECQ,Brabant Wallon
2775.0,Rue Sous Lieutenant Piérard,1.0,5520.0,Onhaye,Namur
2776.0,Rue de Tongres,59.0,4684.0,Haccourt,Liège
2777.0,Rue des 3 Arbres,62.0,1180.0,Bruxelles,Bruxelles-Brussel
2778.0,Chaussée de Louvain ,510.0,5000.0,Namur,Namur
2779.0,Rue Ransbeek ,310.0,1120.0,Bruxelles,Bruxelles-Brussel
2780.0,Rue des Deux Provinces ,1.0,6900.0,Marche-en-Famenne,Luxembourg
2781.0,Bredabaan,31.0,2930.0,Brasschaat,Antwerpen
2782.0,Beauvoislaan ,95.0,2920.0,Kalmthout,Antwerpen
2783.0,Rue du Pirou,,5140.0,Ligny,Namur
2784.0,Rue du Grand Central ,39.0,5140.0,LIGNY,Namur
2785.0,Allée de Château-Chinon 6,6.0,5140.0,Sombreffe,Namur
2786.0,Rue les Aux Haies ,9.0,6997.0,Mormont,Luxembourg
2787.0,Grand Rue ,45.0,1457.0,Walhain,Brabant Wallon
2788.0,Place Communale,1.0,1457.0,Walhain,Brabant Wallon
2789.0,Rue Chapelle Saint Anne,11.0,1457.0,Walhain,Brabant Wallon
2790.0,Rue Chapelle Saint Anne,13.0,1457.0,Walhain,Brabant Wallon
2791.0,Place du Trambuvette,,1457.0,Nil-Saint-Vincent-Saint-Martin,Brabant Wallon
2794.0,K.P.J. Triestlaan,1.0,9080.0,Lochristi,Oost-Vlaanderen
2795.0,PI - 2ième Avenue ,65.0,4040.0,Herstal,Liège
2796.0,Gulden Vlieslaan ,72.0,1060.0,Brussel,Bruxelles-Brussel
2797.0,"Caxtonweg, Kaai ",140.0,8380.0,ZeebruggeBrugge),West-Vlaanderen
2798.0,Armenstraatje,,2040.0,Antwerpen,Antwerpen
2799.0,"Kiwiweg 108, Nieuw Zeelandkaai 401-403",108.0,8380.0,ZeebruggeBrugge),West-Vlaanderen
2800.0,Place Poelaert ,6.0,1000.0,Brussel,Bruxelles-Brussel
2801.0,General Jacqueslaan  ,,1050.0,Brussel,Bruxelles-Brussel
2802.0,Mommaertslaan ,2.0,1140.0,Brussel,Bruxelles-Brussel
2804.0,Rue Digue des Cuesmes,29.0,7000.0,Mons,Hainaut
